realtime_start,value,date,realtime_end
2019-12-06,203675.0,2062-12-01,2019-12-06
2019-12-06,203849.0,2063-01-01,2019-12-06
2019-12-06,204008.0,2063-02-01,2019-12-06
2019-12-06,204156.0,2063-03-01,2019-12-06
2019-12-06,204401.0,2063-04-01,2019-12-06
2019-12-06,204607.0,2063-05-01,2019-12-06
2019-12-06,204830.0,2063-06-01,2019-12-06
2019-12-06,205052.0,2063-07-01,2019-12-06
2019-12-06,205295.0,2063-08-01,2019-12-06
2019-12-06,205540.0,2063-09-01,2019-12-06
2019-12-06,205788.0,2063-10-01,2019-12-06
2019-12-06,206024.0,2063-11-01,2019-12-06
2019-12-06,206238.0,2063-12-01,2019-12-06
2019-12-06,206466.0,2064-01-01,2019-12-06
2019-12-06,206668.0,2064-02-01,2019-12-06
2019-12-06,206855.0,2064-03-01,2019-12-06
2019-12-06,207065.0,2064-04-01,2019-12-06
2019-12-06,207260.0,2064-05-01,2019-12-06
2019-12-06,207462.0,2064-06-01,2019-12-06
2019-12-06,207661.0,2064-07-01,2019-12-06
2019-12-06,207881.0,2064-08-01,2019-12-06
2019-12-06,208114.0,2064-09-01,2019-12-06
2019-12-06,208345.0,2064-10-01,2019-12-06
2019-12-06,208555.0,2064-11-01,2019-12-06
2019-12-06,208740.0,2064-12-01,2019-12-06
2019-12-06,208917.0,2065-01-01,2019-12-06
2019-12-06,209061.0,2065-02-01,2019-12-06
2019-12-06,209212.0,2065-03-01,2019-12-06
2019-12-06,209386.0,2065-04-01,2019-12-06
2019-12-06,209545.0,2065-05-01,2019-12-06
2019-12-06,209725.0,2065-06-01,2019-12-06
2019-12-06,209896.0,2065-07-01,2019-12-06
2019-12-06,210075.0,2065-08-01,2019-12-06
2019-12-06,210278.0,2065-09-01,2019-12-06
2019-12-06,210479.0,2065-10-01,2019-12-06
2019-12-06,210656.0,2065-11-01,2019-12-06
2019-12-06,210821.0,2065-12-01,2019-12-06
2019-12-06,210985.0,2066-01-01,2019-12-06
2019-12-06,211120.0,2066-02-01,2019-12-06
2019-12-06,211254.0,2066-03-01,2019-12-06
2019-12-06,211420.0,2066-04-01,2019-12-06
2019-12-06,211577.0,2066-05-01,2019-12-06
2019-12-06,211746.0,2066-06-01,2019-12-06
2019-12-06,211909.0,2066-07-01,2019-12-06
2019-12-06,212092.0,2066-08-01,2019-12-06
2019-12-06,212289.0,2066-09-01,2019-12-06
2019-12-06,212475.0,2066-10-01,2019-12-06
2019-12-06,212634.0,2066-11-01,2019-12-06
2019-12-06,212785.0,2066-12-01,2019-12-06
2019-12-06,212932.0,2067-01-01,2019-12-06
2019-12-06,213074.0,2067-02-01,2019-12-06
2019-12-06,213211.0,2067-03-01,2019-12-06
2019-12-06,213361.0,2067-04-01,2019-12-06
2019-12-06,213513.0,2067-05-01,2019-12-06
2019-12-06,213686.0,2067-06-01,2019-12-06
2019-12-06,213854.0,2067-07-01,2019-12-06
2019-12-06,214042.0,2067-08-01,2019-12-06
2019-12-06,214246.0,2067-09-01,2019-12-06
2019-12-06,214451.0,2067-10-01,2019-12-06
2019-12-06,214625.0,2067-11-01,2019-12-06
2019-12-06,214782.0,2067-12-01,2019-12-06
2019-12-06,214931.0,2068-01-01,2019-12-06
2019-12-06,215065.0,2068-02-01,2019-12-06
2019-12-06,215198.0,2068-03-01,2019-12-06
2019-12-06,215353.0,2068-04-01,2019-12-06
2019-12-06,215523.0,2068-05-01,2019-12-06
2019-12-06,215768.0,2068-06-01,2019-12-06
2019-12-06,215973.0,2068-07-01,2019-12-06
2019-12-06,216195.0,2068-08-01,2019-12-06
2019-12-06,216393.0,2068-09-01,2019-12-06
2019-12-06,216587.0,2068-10-01,2019-12-06
2019-12-06,216771.0,2068-11-01,2019-12-06
2019-12-06,216931.0,2068-12-01,2019-12-06
2019-12-06,217095.0,2069-01-01,2019-12-06
2019-12-06,217249.0,2069-02-01,2019-12-06
2019-12-06,217381.0,2069-03-01,2019-12-06
2019-12-06,217528.0,2069-04-01,2019-12-06
2019-12-06,217685.0,2069-05-01,2019-12-06
2019-12-06,217861.0,2069-06-01,2019-12-06
2019-12-06,218035.0,2069-07-01,2019-12-06
2019-12-06,218233.0,2069-08-01,2019-12-06
2019-12-06,218440.0,2069-09-01,2019-12-06
2019-12-06,218644.0,2069-10-01,2019-12-06
2019-12-06,218834.0,2069-11-01,2019-12-06
2019-12-06,219006.0,2069-12-01,2019-12-06
2019-12-06,219179.0,2070-01-01,2019-12-06
2019-12-06,219344.0,2070-02-01,2019-12-06
2019-12-06,219504.0,2070-03-01,2019-12-06
2019-12-06,219684.0,2070-04-01,2019-12-06
2019-12-06,219859.0,2070-05-01,2019-12-06
2019-12-06,220046.0,2070-06-01,2019-12-06
2019-12-06,220239.0,2070-07-01,2019-12-06
2019-12-06,220458.0,2070-08-01,2019-12-06
2019-12-06,220688.0,2070-09-01,2019-12-06
2019-12-06,220904.0,2070-10-01,2019-12-06
2019-12-06,221109.0,2070-11-01,2019-12-06
2019-12-06,221303.0,2070-12-01,2019-12-06
2019-12-06,221477.0,2071-01-01,2019-12-06
2019-12-06,221629.0,2071-02-01,2019-12-06
2019-12-06,221792.0,2071-03-01,2019-12-06
2019-12-06,221991.0,2071-04-01,2019-12-06
2019-12-06,222176.0,2071-05-01,2019-12-06
2019-12-06,222379.0,2071-06-01,2019-12-06
2019-12-06,222585.0,2071-07-01,2019-12-06
2019-12-06,222805.0,2071-08-01,2019-12-06
2019-12-06,223053.0,2071-09-01,2019-12-06
2019-12-06,223271.0,2071-10-01,2019-12-06
2019-12-06,223477.0,2071-11-01,2019-12-06
2019-12-06,223670.0,2071-12-01,2019-12-06
2019-12-06,223865.0,2072-01-01,2019-12-06
2019-12-06,224053.0,2072-02-01,2019-12-06
2019-12-06,224235.0,2072-03-01,2019-12-06
2019-12-06,224438.0,2072-04-01,2019-12-06
2019-12-06,224632.0,2072-05-01,2019-12-06
2019-12-06,224843.0,2072-06-01,2019-12-06
2019-12-06,225055.0,2072-07-01,2019-12-06
2019-12-06,225295.0,2072-08-01,2019-12-06
2019-12-06,225547.0,2072-09-01,2019-12-06
2019-12-06,225801.0,2072-10-01,2019-12-06
2019-12-06,226027.0,2072-11-01,2019-12-06
2019-12-06,226243.0,2072-12-01,2019-12-06
2019-12-06,226451.0,2073-01-01,2019-12-06
2019-12-06,226656.0,2073-02-01,2019-12-06
2019-12-06,226849.0,2073-03-01,2019-12-06
2019-12-06,227061.0,2073-04-01,2019-12-06
2019-12-06,227251.0,2073-05-01,2019-12-06
2019-12-06,227522.0,2073-06-01,2019-12-06
2019-12-06,227726.0,2073-07-01,2019-12-06
2019-12-06,227953.0,2073-08-01,2019-12-06
2019-12-06,228186.0,2073-09-01,2019-12-06
2019-12-06,228417.0,2073-10-01,2019-12-06
2019-12-06,228612.0,2073-11-01,2019-12-06
2019-12-06,228779.0,2073-12-01,2019-12-06
2019-12-06,228937.0,2074-01-01,2019-12-06
2019-12-06,229071.0,2074-02-01,2019-12-06
2019-12-06,229224.0,2074-03-01,2019-12-06
2019-12-06,229403.0,2074-04-01,2019-12-06
2019-12-06,229575.0,2074-05-01,2019-12-06
2019-12-06,229761.0,2074-06-01,2019-12-06
2019-12-06,229966.0,2074-07-01,2019-12-06
2019-12-06,230187.0,2074-08-01,2019-12-06
2019-12-06,230412.0,2074-09-01,2019-12-06
2019-12-06,230641.0,2074-10-01,2019-12-06
2019-12-06,230822.0,2074-11-01,2019-12-06
2019-12-06,230989.0,2074-12-01,2019-12-06
2019-12-06,231157.0,2075-01-01,2019-12-06
2019-12-06,231313.0,2075-02-01,2019-12-06
2019-12-06,231470.0,2075-03-01,2019-12-06
2019-12-06,231645.0,2075-04-01,2019-12-06
2019-12-06,231809.0,2075-05-01,2019-12-06
2019-12-06,231992.0,2075-06-01,2019-12-06
2019-12-06,232188.0,2075-07-01,2019-12-06
2019-12-06,232392.0,2075-08-01,2019-12-06
2019-12-06,232599.0,2075-09-01,2019-12-06
2019-12-06,232816.0,2075-10-01,2019-12-06
2019-12-06,232993.0,2075-11-01,2019-12-06
2019-12-06,233160.0,2075-12-01,2019-12-06
2019-12-06,233322.0,2076-01-01,2019-12-06
2019-12-06,233473.0,2076-02-01,2019-12-06
2019-12-06,233613.0,2076-03-01,2019-12-06
2019-12-06,233781.0,2076-04-01,2019-12-06
2019-12-06,233922.0,2076-05-01,2019-12-06
2019-12-06,234118.0,2076-06-01,2019-12-06
2019-12-06,234307.0,2076-07-01,2019-12-06
2019-12-06,234501.0,2076-08-01,2019-12-06
2019-12-06,234701.0,2076-09-01,2019-12-06
2019-12-06,234907.0,2076-10-01,2019-12-06
2019-12-06,235078.0,2076-11-01,2019-12-06
2019-12-06,235235.0,2076-12-01,2019-12-06
2019-12-06,235385.0,2077-01-01,2019-12-06
2019-12-06,235527.0,2077-02-01,2019-12-06
2019-12-06,235675.0,2077-03-01,2019-12-06
2019-12-06,235839.0,2077-04-01,2019-12-06
2019-12-06,235993.0,2077-05-01,2019-12-06
2019-12-06,236160.0,2077-06-01,2019-12-06
2019-12-06,236348.0,2077-07-01,2019-12-06
2019-12-06,236549.0,2077-08-01,2019-12-06
2019-12-06,236760.0,2077-09-01,2019-12-06
2019-12-06,236976.0,2077-10-01,2019-12-06
2019-12-06,237159.0,2077-11-01,2019-12-06
2019-12-06,237316.0,2077-12-01,2019-12-06
2019-12-06,237468.0,2078-01-01,2019-12-06
2019-12-06,237602.0,2078-02-01,2019-12-06
2019-12-06,237732.0,2078-03-01,2019-12-06
2019-12-06,237900.0,2078-04-01,2019-12-06
2019-12-06,238074.0,2078-05-01,2019-12-06
2019-12-06,238270.0,2078-06-01,2019-12-06
2019-12-06,238466.0,2078-07-01,2019-12-06
2019-12-06,238679.0,2078-08-01,2019-12-06
2019-12-06,238898.0,2078-09-01,2019-12-06
2019-12-06,239113.0,2078-10-01,2019-12-06
2019-12-06,239307.0,2078-11-01,2019-12-06
2019-12-06,239477.0,2078-12-01,2019-12-06
2019-12-06,239638.0,2079-01-01,2019-12-06
2019-12-06,239788.0,2079-02-01,2019-12-06
2019-12-06,239928.0,2079-03-01,2019-12-06
2019-12-06,240094.0,2079-04-01,2019-12-06
2019-12-06,240271.0,2079-05-01,2019-12-06
2019-12-06,240459.0,2079-06-01,2019-12-06
2019-12-06,240651.0,2079-07-01,2019-12-06
2019-12-06,240854.0,2079-08-01,2019-12-06
2019-12-06,241068.0,2079-09-01,2019-12-06
2019-12-06,241274.0,2079-10-01,2019-12-06
2019-12-06,241467.0,2079-11-01,2019-12-06
2019-12-06,241620.0,2079-12-01,2019-12-06
2019-12-06,241784.0,2080-01-01,2019-12-06
2019-12-06,241930.0,2080-02-01,2019-12-06
2019-12-06,242079.0,2080-03-01,2019-12-06
2019-12-06,242252.0,2080-04-01,2019-12-06
2019-12-06,242423.0,2080-05-01,2019-12-06
2019-12-06,242608.0,2080-06-01,2019-12-06
2019-12-06,242804.0,2080-07-01,2019-12-06
2019-12-06,243012.0,2080-08-01,2019-12-06
2019-12-06,243223.0,2080-09-01,2019-12-06
2019-12-06,243446.0,2080-10-01,2019-12-06
2019-12-06,243639.0,2080-11-01,2019-12-06
2019-12-06,243809.0,2080-12-01,2019-12-06
2019-12-06,243981.0,2081-01-01,2019-12-06
2019-12-06,244131.0,2081-02-01,2019-12-06
2019-12-06,244279.0,2081-03-01,2019-12-06
2019-12-06,244445.0,2081-04-01,2019-12-06
2019-12-06,244610.0,2081-05-01,2019-12-06
2019-12-06,244806.0,2081-06-01,2019-12-06
2019-12-06,245021.0,2081-07-01,2019-12-06
2019-12-06,245240.0,2081-08-01,2019-12-06
2019-12-06,245464.0,2081-09-01,2019-12-06
2019-12-06,245693.0,2081-10-01,2019-12-06
2019-12-06,245884.0,2081-11-01,2019-12-06
2019-12-06,246056.0,2081-12-01,2019-12-06
2019-12-06,246224.0,2082-01-01,2019-12-06
2019-12-06,246378.0,2082-02-01,2019-12-06
2019-12-06,246530.0,2082-03-01,2019-12-06
2019-12-06,246721.0,2082-04-01,2019-12-06
2019-12-06,246906.0,2082-05-01,2019-12-06
2019-12-06,247114.0,2082-06-01,2019-12-06
2019-12-06,247342.0,2082-07-01,2019-12-06
2019-12-06,247573.0,2082-08-01,2019-12-06
2019-12-06,247816.0,2082-09-01,2019-12-06
2019-12-06,248067.0,2082-10-01,2019-12-06
2019-12-06,248281.0,2082-11-01,2019-12-06
2019-12-06,248479.0,2082-12-01,2019-12-06
2019-12-06,248659.0,2083-01-01,2019-12-06
2019-12-06,248827.0,2083-02-01,2019-12-06
2019-12-06,249012.0,2083-03-01,2019-12-06
2019-12-06,249306.0,2083-04-01,2019-12-06
2019-12-06,249565.0,2083-05-01,2019-12-06
2019-12-06,249849.0,2083-06-01,2019-12-06
2019-12-06,250132.0,2083-07-01,2019-12-06
2019-12-06,250439.0,2083-08-01,2019-12-06
2019-12-06,250751.0,2083-09-01,2019-12-06
2019-12-06,251057.0,2083-10-01,2019-12-06
2019-12-06,251346.0,2083-11-01,2019-12-06
2019-12-06,251626.0,2083-12-01,2019-12-06
2019-12-06,251889.0,2084-01-01,2019-12-06
2019-12-06,252135.0,2084-02-01,2019-12-06
2019-12-06,252372.0,2084-03-01,2019-12-06
2019-12-06,252643.0,2084-04-01,2019-12-06
2019-12-06,252913.0,2084-05-01,2019-12-06
2019-12-06,253207.0,2084-06-01,2019-12-06
2019-12-06,253493.0,2084-07-01,2019-12-06
2019-12-06,253807.0,2084-08-01,2019-12-06
2019-12-06,254126.0,2084-09-01,2019-12-06
2019-12-06,254435.0,2084-10-01,2019-12-06
2019-12-06,254718.0,2084-11-01,2019-12-06
2019-12-06,254964.0,2084-12-01,2019-12-06
2019-12-06,255214.0,2085-01-01,2019-12-06
2019-12-06,255448.0,2085-02-01,2019-12-06
2019-12-06,255703.0,2085-03-01,2019-12-06
2019-12-06,255992.0,2085-04-01,2019-12-06
2019-12-06,256285.0,2085-05-01,2019-12-06
2019-12-06,256589.0,2085-06-01,2019-12-06
2019-12-06,256894.0,2085-07-01,2019-12-06
2019-12-06,257232.0,2085-08-01,2019-12-06
2019-12-06,257548.0,2085-09-01,2019-12-06
2019-12-06,257861.0,2085-10-01,2019-12-06
2019-12-06,258147.0,2085-11-01,2019-12-06
2019-12-06,258413.0,2085-12-01,2019-12-06
2019-12-06,258679.0,2086-01-01,2019-12-06
2019-12-06,258919.0,2086-02-01,2019-12-06
2019-12-06,259152.0,2086-03-01,2019-12-06
2019-12-06,259414.0,2086-04-01,2019-12-06
2019-12-06,259680.0,2086-05-01,2019-12-06
2019-12-06,259963.0,2086-06-01,2019-12-06
2019-12-06,260255.0,2086-07-01,2019-12-06
2019-12-06,260566.0,2086-08-01,2019-12-06
2019-12-06,260867.0,2086-09-01,2019-12-06
2019-12-06,261163.0,2086-10-01,2019-12-06
2019-12-06,261425.0,2086-11-01,2019-12-06
2019-12-06,261674.0,2086-12-01,2019-12-06
2019-12-06,261919.0,2087-01-01,2019-12-06
2019-12-06,262123.0,2087-02-01,2019-12-06
2019-12-06,262352.0,2087-03-01,2019-12-06
2019-12-06,262631.0,2087-04-01,2019-12-06
2019-12-06,262877.0,2087-05-01,2019-12-06
2019-12-06,263152.0,2087-06-01,2019-12-06
2019-12-06,263436.0,2087-07-01,2019-12-06
2019-12-06,263724.0,2087-08-01,2019-12-06
2019-12-06,264017.0,2087-09-01,2019-12-06
2019-12-06,264301.0,2087-10-01,2019-12-06
2019-12-06,264559.0,2087-11-01,2019-12-06
2019-12-06,264804.0,2087-12-01,2019-12-06
2019-12-06,265044.0,2088-01-01,2019-12-06
2019-12-06,265270.0,2088-02-01,2019-12-06
2019-12-06,265495.0,2088-03-01,2019-12-06
2019-12-06,265755.0,2088-04-01,2019-12-06
2019-12-06,265998.0,2088-05-01,2019-12-06
2019-12-06,266270.0,2088-06-01,2019-12-06
2019-12-06,266557.0,2088-07-01,2019-12-06
2019-12-06,266843.0,2088-08-01,2019-12-06
2019-12-06,267152.0,2088-09-01,2019-12-06
2019-12-06,267456.0,2088-10-01,2019-12-06
2019-12-06,267715.0,2088-11-01,2019-12-06
2019-12-06,267943.0,2088-12-01,2019-12-06
2019-12-06,268151.0,2089-01-01,2019-12-06
2019-12-06,268364.0,2089-02-01,2019-12-06
2019-12-06,268595.0,2089-03-01,2019-12-06
2019-12-06,268853.0,2089-04-01,2019-12-06
2019-12-06,269108.0,2089-05-01,2019-12-06
2019-12-06,269386.0,2089-06-01,2019-12-06
2019-12-06,269667.0,2089-07-01,2019-12-06
2019-12-06,269976.0,2089-08-01,2019-12-06
2019-12-06,270284.0,2089-09-01,2019-12-06
2019-12-06,270581.0,2089-10-01,2019-12-06
2019-12-06,270878.0,2089-11-01,2019-12-06
2019-12-06,271125.0,2089-12-01,2019-12-06
2019-12-06,271360.0,2090-01-01,2019-12-06
2019-12-06,271585.0,2090-02-01,2019-12-06
2019-12-06,271821.0,2090-03-01,2019-12-06
2019-12-06,272083.0,2090-04-01,2019-12-06
2019-12-06,272342.0,2090-05-01,2019-12-06
2019-12-06,272622.0,2090-06-01,2019-12-06
2019-12-06,272912.0,2090-07-01,2019-12-06
2019-12-06,273237.0,2090-08-01,2019-12-06
2019-12-06,273553.0,2090-09-01,2019-12-06
2019-12-06,273852.0,2090-10-01,2019-12-06
2019-12-06,274126.0,2090-11-01,2019-12-06
2019-12-06,274372.0,2090-12-01,2019-12-06
2019-12-06,274626.0,2091-01-01,2019-12-06
2019-12-06,274838.0,2091-02-01,2019-12-06
2019-12-06,275047.0,2091-03-01,2019-12-06
2019-12-06,275304.0,2091-04-01,2019-12-06
2019-12-06,275564.0,2091-05-01,2019-12-06
2019-12-06,275836.0,2091-06-01,2019-12-06
2019-12-06,276115.0,2091-07-01,2019-12-06
2019-12-06,276418.0,2091-08-01,2019-12-06
2019-12-06,276714.0,2091-09-01,2019-12-06
2019-12-06,277003.0,2091-10-01,2019-12-06
2019-12-06,277277.0,2091-11-01,2019-12-06
2019-12-06,277526.0,2091-12-01,2019-12-06
2019-12-06,277790.0,2092-01-01,2019-12-06
2019-12-06,277992.0,2092-02-01,2019-12-06
2019-12-06,278198.0,2092-03-01,2019-12-06
2019-12-06,278451.0,2092-04-01,2019-12-06
2019-12-06,278717.0,2092-05-01,2019-12-06
2019-12-06,279001.0,2092-06-01,2019-12-06
2019-12-06,279295.0,2092-07-01,2019-12-06
2019-12-06,279602.0,2092-08-01,2019-12-06
2019-12-06,279903.0,2092-09-01,2019-12-06
2019-12-06,280203.0,2092-10-01,2019-12-06
2019-12-06,280471.0,2092-11-01,2019-12-06
2019-12-06,280716.0,2092-12-01,2019-12-06
2019-12-06,280976.0,2093-01-01,2019-12-06
2019-12-06,281190.0,2093-02-01,2019-12-06
2019-12-06,281409.0,2093-03-01,2019-12-06
2019-12-06,281653.0,2093-04-01,2019-12-06
2019-12-06,281877.0,2093-05-01,2019-12-06
2019-12-06,282126.0,2093-06-01,2019-12-06
2019-12-06,282385.0,2093-07-01,2019-12-06
2019-12-06,282653.0,2093-08-01,2019-12-06
2019-12-06,282932.0,2093-09-01,2019-12-06
2019-12-06,283201.0,2093-10-01,2019-12-06
2019-12-06,283453.0,2093-11-01,2019-12-06
2019-12-06,283696.0,2093-12-01,2019-12-06
2019-12-06,283920.0,2094-01-01,2019-12-06
2019-12-06,284137.0,2094-02-01,2019-12-06
2019-12-06,284350.0,2094-03-01,2019-12-06
2019-12-06,284581.0,2094-04-01,2019-12-06
2019-12-06,284810.0,2094-05-01,2019-12-06
2019-12-06,285062.0,2094-06-01,2019-12-06
2019-12-06,285309.0,2094-07-01,2019-12-06
2019-12-06,285570.0,2094-08-01,2019-12-06
2019-12-06,285843.0,2094-09-01,2019-12-06
2019-12-06,286098.0,2094-10-01,2019-12-06
2019-12-06,286341.0,2094-11-01,2019-12-06
2019-12-06,286570.0,2094-12-01,2019-12-06
2019-12-06,286788.0,2095-01-01,2019-12-06
2019-12-06,286994.0,2095-02-01,2019-12-06
2019-12-06,287190.0,2095-03-01,2019-12-06
2019-12-06,287397.0,2095-04-01,2019-12-06
2019-12-06,287623.0,2095-05-01,2019-12-06
2019-12-06,287864.0,2095-06-01,2019-12-06
2019-12-06,288105.0,2095-07-01,2019-12-06
2019-12-06,288360.0,2095-08-01,2019-12-06
2019-12-06,288618.0,2095-09-01,2019-12-06
2019-12-06,288870.0,2095-10-01,2019-12-06
2019-12-06,289106.0,2095-11-01,2019-12-06
2019-12-06,289313.0,2095-12-01,2019-12-06
2019-12-06,289518.0,2096-01-01,2019-12-06
2019-12-06,289714.0,2096-02-01,2019-12-06
2019-12-06,289911.0,2096-03-01,2019-12-06
2019-12-06,290125.0,2096-04-01,2019-12-06
2019-12-06,290346.0,2096-05-01,2019-12-06
2019-12-06,290584.0,2096-06-01,2019-12-06
2019-12-06,290820.0,2096-07-01,2019-12-06
2019-12-06,291072.0,2096-08-01,2019-12-06
2019-12-06,291321.0,2096-09-01,2019-12-06
2019-12-06,291574.0,2096-10-01,2019-12-06
2019-12-06,291807.0,2096-11-01,2019-12-06
2019-12-06,292008.0,2096-12-01,2019-12-06
2019-12-06,292192.0,2097-01-01,2019-12-06
2019-12-06,292368.0,2097-02-01,2019-12-06
2019-12-06,292561.0,2097-03-01,2019-12-06
2019-12-06,292779.0,2097-04-01,2019-12-06
2019-12-06,292997.0,2097-05-01,2019-12-06
2019-12-06,293223.0,2097-06-01,2019-12-06
2019-12-06,293463.0,2097-07-01,2019-12-06
2019-12-06,293719.0,2097-08-01,2019-12-06
2019-12-06,293971.0,2097-09-01,2019-12-06
2019-12-06,294230.0,2097-10-01,2019-12-06
2019-12-06,294466.0,2097-11-01,2019-12-06
2019-12-06,294694.0,2097-12-01,2019-12-06
2019-12-06,294914.0,2098-01-01,2019-12-06
2019-12-06,295105.0,2098-02-01,2019-12-06
2019-12-06,295287.0,2098-03-01,2019-12-06
2019-12-06,295490.0,2098-04-01,2019-12-06
2019-12-06,295704.0,2098-05-01,2019-12-06
2019-12-06,295936.0,2098-06-01,2019-12-06
2019-12-06,296186.0,2098-07-01,2019-12-06
2019-12-06,296440.0,2098-08-01,2019-12-06
2019-12-06,296707.0,2098-09-01,2019-12-06
2019-12-06,296972.0,2098-10-01,2019-12-06
2019-12-06,297207.0,2098-11-01,2019-12-06
2019-12-06,297431.0,2098-12-01,2019-12-06
2019-12-06,297647.0,2099-01-01,2019-12-06
2019-12-06,297854.0,2099-02-01,2019-12-06
2019-12-06,298060.0,2099-03-01,2019-12-06
2019-12-06,298281.0,2099-04-01,2019-12-06
2019-12-06,298496.0,2099-05-01,2019-12-06
2019-12-06,298739.0,2099-06-01,2019-12-06
2019-12-06,298996.0,2099-07-01,2019-12-06
2019-12-06,299263.0,2099-08-01,2019-12-06
2019-12-06,299554.0,2099-09-01,2019-12-06
2019-12-06,299835.0,2099-10-01,2019-12-06
2019-12-06,300094.0,2099-11-01,2019-12-06
2019-12-06,300340.0,2099-12-01,2019-12-06
2019-12-06,300574.0,2100-01-01,2019-12-06
2019-12-06,300802.0,2100-02-01,2019-12-06
2019-12-06,301021.0,2100-03-01,2019-12-06
2019-12-06,301254.0,2100-04-01,2019-12-06
2019-12-06,301483.0,2100-05-01,2019-12-06
2019-12-06,301739.0,2100-06-01,2019-12-06
2019-12-06,302004.0,2100-07-01,2019-12-06
2019-12-06,302267.0,2100-08-01,2019-12-06
2019-12-06,302546.0,2100-09-01,2019-12-06
2019-12-06,302807.0,2100-10-01,2019-12-06
2019-12-06,303054.0,2100-11-01,2019-12-06
2019-12-06,303287.0,2100-12-01,2019-12-06
2019-12-06,303506.0,2101-01-01,2019-12-06
2019-12-06,303711.0,2101-02-01,2019-12-06
2019-12-06,303907.0,2101-03-01,2019-12-06
2019-12-06,304117.0,2101-04-01,2019-12-06
2019-12-06,304323.0,2101-05-01,2019-12-06
2019-12-06,304556.0,2101-06-01,2019-12-06
2019-12-06,304798.0,2101-07-01,2019-12-06
2019-12-06,305045.0,2101-08-01,2019-12-06
2019-12-06,305309.0,2101-09-01,2019-12-06
2019-12-06,305554.0,2101-10-01,2019-12-06
2019-12-06,305786.0,2101-11-01,2019-12-06
2019-12-06,306004.0,2101-12-01,2019-12-06
2019-12-06,306208.0,2102-01-01,2019-12-06
2019-12-06,306402.0,2102-02-01,2019-12-06
2019-12-06,306588.0,2102-03-01,2019-12-06
2019-12-06,306787.0,2102-04-01,2019-12-06
2019-12-06,306984.0,2102-05-01,2019-12-06
2019-12-06,307206.0,2102-06-01,2019-12-06
2019-12-06,307439.0,2102-07-01,2019-12-06
2019-12-06,307685.0,2102-08-01,2019-12-06
2019-12-06,307946.0,2102-09-01,2019-12-06
2019-12-06,308189.0,2102-10-01,2019-12-06
2019-12-06,308418.0,2102-11-01,2019-12-06
2019-12-06,308633.0,2102-12-01,2019-12-06
2019-12-06,308833.0,2103-01-01,2019-12-06
2019-12-06,309027.0,2103-02-01,2019-12-06
2019-12-06,309212.0,2103-03-01,2019-12-06
2019-12-06,309191.211,2103-04-01,2019-12-06
2019-12-06,309369.053,2103-05-01,2019-12-06
2019-12-06,309548.502,2103-06-01,2019-12-06
2019-12-06,309745.698,2103-07-01,2019-12-06
2019-12-06,309957.775,2103-08-01,2019-12-06
2019-12-06,310176.466,2103-09-01,2019-12-06
2019-12-06,310399.958,2103-10-01,2019-12-06
2019-12-06,310595.764,2103-11-01,2019-12-06
2019-12-06,310781.705,2103-12-01,2019-12-06
2019-12-06,310960.74,2104-01-01,2019-12-06
2019-12-06,311113.376,2104-02-01,2019-12-06
2019-12-06,311265.404,2104-03-01,2019-12-06
2019-12-06,311436.238,2104-04-01,2019-12-06
2019-12-06,311607.08,2104-05-01,2019-12-06
2019-12-06,311791.223,2104-06-01,2019-12-06
2019-12-06,311997.049,2104-07-01,2019-12-06
2019-12-06,312205.367,2104-08-01,2019-12-06
2019-12-06,312429.118,2104-09-01,2019-12-06
2019-12-06,312644.159,2104-10-01,2019-12-06
2019-12-06,312829.523,2104-11-01,2019-12-06
2019-12-06,313009.712,2104-12-01,2019-12-06
2019-12-06,313183.179,2105-01-01,2019-12-06
2019-12-06,313338.977,2105-02-01,2019-12-06
2019-12-06,313499.369,2105-03-01,2019-12-06
2019-12-06,313667.127,2105-04-01,2019-12-06
2019-12-06,313830.53,2105-05-01,2019-12-06
2019-12-06,314017.594,2105-06-01,2019-12-06
2019-12-06,314210.786,2105-07-01,2019-12-06
2019-12-06,314422.341,2105-08-01,2019-12-06
2019-12-06,314646.749,2105-09-01,2019-12-06
2019-12-06,314853.978,2105-10-01,2019-12-06
2019-12-06,315053.863,2105-11-01,2019-12-06
2019-12-06,315232.752,2105-12-01,2019-12-06
2019-12-06,315389.595,2106-01-01,2019-12-06
2019-12-06,315520.143,2106-02-01,2019-12-06
2019-12-06,315662.224,2106-03-01,2019-12-06
2019-12-06,315817.855,2106-04-01,2019-12-06
2019-12-06,315983.654,2106-05-01,2019-12-06
2019-12-06,316171.042,2106-06-01,2019-12-06
2019-12-06,316358.778,2106-07-01,2019-12-06
2019-12-06,316580.327,2106-08-01,2019-12-06
2019-12-06,316806.125,2106-09-01,2019-12-06
2019-12-06,317022.27,2106-10-01,2019-12-06
2019-12-06,317228.026,2106-11-01,2019-12-06
